Time,Volume1,Volume2,Volume3,Volume4,Volume5
0,0,0,-0.001136364,0.001136364,0
0.2,0,0,-0.001136364,0.001136364,0
0.4,0,0,0,0.001136364,0
0.6,0,0,0,0.001136364,0
0.8,0,0,0,0.001136364,0
1,0,0,0,0.001136364,0
1.2,0,0,0,0.001136364,0
1.4,0,0,0,0.001136364,0
1.6,0,0,0,0.001136364,0
1.8,0,0,0,0.001136364,0
2,0,0,0,0.001136364,0
2.2,0,0,0,0.001136364,0
2.4,-0.003409091,-0.001136364,0,0.001136364,0
2.6,-0.003409091,-0.001136364,0,0,0
2.8,-0.003409091,-0.001136364,0,0,0
3,-0.002272727,-0.001136364,0,0,0
3.2,-0.002272727,-0.001136364,0,0,0
3.4,0,-0.001136364,0,0,0
3.6,0.001136364,-0.001136364,0,0,0
3.8,0.001136364,-0.001136364,0,0,0
4,0.001136364,-0.001136364,0,0,0
4.2,0.002272727,-0.001136364,0,0,0
4.4,0.002272727,-0.001136364,0,0,0
4.6,0.002272727,-0.001136364,0,0,0
4.8,0.002272727,-0.001136364,0,0,0
5,0.002272727,-0.001136364,0.028409091,0,0
5.2,0.002272727,0.001136364,0.029545455,0,0.025
5.4,0.002272727,0.025,0.030681818,0,0.027272727
5.6,0.029545455,0.026136364,0.030681818,0,0.027272727
5.8,0.029545455,0.027272727,0.030681818,0.026136364,0.028409091
6,0.030681818,0.028409091,0.031818182,0.027272727,0.028409091
6.2,0.030681818,0.028409091,0.031818182,0.028409091,0.028409091
6.4,0.030681818,0.029545455,0.031818182,0.029545455,0.028409091
6.6,0.031818182,0.029545455,0.032954545,0.029545455,0.029545455
6.8,0.031818182,0.040909091,0.0375,0.030681818,0.029545455
7,0.032954545,0.044318182,0.048863636,0.030681818,0.0375
7.2,0.032954545,0.046590909,0.051136364,0.030681818,0.046590909
7.4,0.035227273,0.05,0.055681818,0.031818182,0.048863636
7.6,0.05,0.051136364,0.056818182,0.034090909,0.052272727
7.8,0.052272727,0.052272727,0.057954545,0.047727273,0.053409091
8,0.054545455,0.054545455,0.060227273,0.05,0.054545455
8.2,0.056818182,0.0625,0.067045455,0.054545455,0.056818182
8.4,0.059090909,0.064772727,0.069318182,0.055681818,0.064772727
8.6,0.060227273,0.067045455,0.076136364,0.056818182,0.065909091
8.8,0.063636364,0.071590909,0.078409091,0.057954545,0.069318182
9,0.070454545,0.072727273,0.080681818,0.060227273,0.075
9.2,0.072727273,0.076136364,0.085227273,0.068181818,0.077272727
9.4,0.078409091,0.081818182,0.092045455,0.071590909,0.080681818
9.6,0.079545455,0.084090909,0.093181818,0.076136364,0.085227273
9.8,0.081818182,0.090909091,0.093181818,0.077272727,0.092045455
