Time,Volume1,Volume2,Volume3,Volume4,Volume5
0,-0.003464203,0,-0.004618938,-0.002309469,0
0.2,-0.003464203,0,-0.004618938,-0.002309469,0
0.4,-0.003464203,0,-0.004618938,-0.002309469,0
0.6,-0.003464203,0,-0.004618938,-0.002309469,0
0.8,-0.003464203,0,-0.004618938,-0.002309469,0
1,-0.003464203,0,-0.004618938,-0.002309469,0
1.2,-0.003464203,0,-0.004618938,-0.002309469,0
1.4,-0.003464203,0,-0.004618938,-0.002309469,0
1.6,-0.003464203,0,-0.004618938,-0.002309469,0
1.8,0.004618938,0.021939954,-0.004618938,-0.002309469,0
2,0.018475751,0.023094688,-0.004618938,-0.002309469,0
2.2,0.019630485,0.023094688,0.001154734,0.018475751,0.021939954
2.4,0.019630485,0.023094688,0.018475751,0.020785219,0.023094688
2.6,0.019630485,0.023094688,0.019630485,0.020785219,0.023094688
2.8,0.020785219,0.026558891,0.019630485,0.020785219,0.023094688
3,0.024249423,0.046189376,0.019630485,0.020785219,0.023094688
3.2,0.042725173,0.047344111,0.020785219,0.023094688,0.025404157
3.4,0.043879908,0.047344111,0.024249423,0.043879908,0.045034642
3.6,0.043879908,0.047344111,0.042725173,0.045034642,0.046189376
3.8,0.043879908,0.047344111,0.043879908,0.045034642,0.047344111
4,0.045034642,0.051963049,0.043879908,0.045034642,0.047344111
4.2,0.04965358,0.070438799,0.043879908,0.045034642,0.047344111
4.4,0.066974596,0.071593533,0.045034642,0.046189376,0.050808314
4.6,0.066974596,0.072748268,0.048498845,0.066974596,0.069284065
4.8,0.06812933,0.072748268,0.066974596,0.069284065,0.071593533
5,0.06812933,0.072748268,0.06812933,0.069284065,0.071593533
5.2,0.06812933,0.076212471,0.06812933,0.069284065,0.071593533
5.4,0.071593533,0.094688222,0.06812933,0.069284065,0.071593533
5.6,0.091224018,0.095842956,0.06812933,0.070438799,0.073903002
5.8,0.092378753,0.095842956,0.072748268,0.090069284,0.092378753
6,0.093533487,0.095842956,0.091224018,0.092378753,0.094688222
6.2,0.093533487,0.095842956,0.092378753,0.092378753,0.094688222
6.4,0.094688222,0.099307159,0.092378753,0.093533487,0.095842956
6.6,0.098152425,0.11778291,0.092378753,0.092378753,0.095842956
6.8,0.115473441,0.120092379,0.093533487,0.094688222,0.096997691
7,0.116628176,0.120092379,0.095842956,0.112009238,0.115473441
7.2,0.116628176,0.120092379,0.114318707,0.115473441,0.11778291
7.4,0.116628176,0.120092379,0.115473441,0.115473441,0.118937644
7.6,0.116628176,0.123556582,0.116628176,0.115473441,0.118937644
7.8,0.118937644,0.142032333,0.116628176,0.116628176,0.118937644
8,0.135103926,0.143187067,0.116628176,0.116628176,0.120092379
8.2,0.139722864,0.143187067,0.120092379,0.121247113,0.137413395
8.4,0.139722864,0.144341801,0.138568129,0.138568129,0.143187067
8.6,0.140877598,0.144341801,0.139722864,0.139722864,0.143187067
8.8,0.140877598,0.145496536,0.139722864,0.139722864,0.144341801
9,0.142032333,0.162817552,0.140877598,0.139722864,0.144341801
9.2,0.152424942,0.16743649,0.140877598,0.139722864,0.144341801
9.4,0.163972286,0.16743649,0.142032333,0.144341801,0.148960739
9.6,0.163972286,0.16743649,0.162817552,0.161662818,0.166281755
9.8,0.165127021,0.16743649,0.163972286,0.162817552,0.16743649
10,0.165127021,0.16743649,0.163972286,0.162817552,0.16743649
10.2,0.165127021,0.16743649,0.163972286,0.163972286,0.16743649
10.4,0.165127021,0.16743649,0.165127021,0.163972286,0.16743649
10.6,0.165127021,0.16743649,0.165127021,0.163972286,0.16743649
10.8,0.165127021,0.16743649,0.165127021,0.163972286,0.16743649
11,0.165127021,0.16743649,0.165127021,0.163972286,0.16743649
11.2,0.165127021,0.16743649,0.165127021,0.163972286,0.16743649
11.4,0.165127021,0.16743649,0.165127021,0.163972286,0.16743649
11.6,0.165127021,0.16743649,0.165127021,0.163972286,0.16743649
11.8,0.165127021,0.16743649,0.165127021,0.163972286,0.16743649
12,0.165127021,0.16743649,0.163972286,0.163972286,0.16743649
12.2,0.165127021,0.16743649,0.163972286,0.163972286,0.16743649
12.4,0.165127021,0.16743649,0.163972286,0.163972286,0.16743649
12.6,0.165127021,0.16743649,0.163972286,0.163972286,0.16743649
12.8,0.165127021,0.16743649,0.163972286,0.163972286,0.16743649
13,0.165127021,0.16743649,0.163972286,0.163972286,0.16743649
13.2,0.165127021,0.16743649,0.163972286,0.163972286,0.16743649
13.4,0.165127021,0.16743649,0.163972286,0.163972286,0.16743649
13.6,0.165127021,0.16743649,0.163972286,0.163972286,0.16743649
13.8,0.165127021,0.16743649,0.163972286,0.163972286,0.16743649
14,0.165127021,0.16743649,0.163972286,0.163972286,0.16743649
14.2,0.165127021,0.16743649,0.163972286,0.163972286,0.16743649
14.4,0.165127021,0.16743649,0.163972286,0.163972286,0.16743649
14.6,0.165127021,0.16743649,0.163972286,0.163972286,0.16743649
14.8,0.165127021,0.16743649,0.163972286,0.163972286,0.16743649
15,0.165127021,0.16743649,0.163972286,0.163972286,0.16743649
15.2,0.165127021,0.16743649,0.163972286,0.163972286,0.16743649
15.4,0.165127021,0.16743649,0.163972286,0.163972286,0.16743649
15.6,0.165127021,0.16743649,0.163972286,0.163972286,0.16743649
15.8,0.165127021,0.16743649,0.163972286,0.163972286,0.16743649
16,0.165127021,0.16743649,0.163972286,0.168591224,0.16743649
16.2,0.165127021,0.16743649,0.163972286,0.168591224,0.16743649
16.4,0.165127021,0.16743649,0.163972286,0.168591224,0.16743649
16.6,0.165127021,0.16743649,0.163972286,0.169745958,0.16743649
16.8,0.165127021,0.16743649,0.163972286,0.169745958,0.16743649
17,0.165127021,0.16743649,0.163972286,0.169745958,0.16743649
17.2,0.165127021,0.16743649,0.163972286,0.169745958,0.16743649
17.4,0.165127021,0.16743649,0.163972286,0.169745958,0.16743649
17.6,0.165127021,0.16743649,0.163972286,0.169745958,0.166281755
17.8,0.165127021,0.16743649,0.163972286,0.169745958,0.166281755
18,0.165127021,0.16743649,0.163972286,0.169745958,0.166281755
18.2,0.165127021,0.16743649,0.163972286,0.169745958,0.166281755
18.4,0.165127021,0.16743649,0.163972286,0.169745958,0.166281755
18.6,0.165127021,0.16743649,0.163972286,0.169745958,0.166281755
18.8,0.165127021,0.16743649,0.163972286,0.169745958,0.166281755
19,0.165127021,0.16743649,0.163972286,0.169745958,0.166281755
19.2,0.165127021,0.16743649,0.163972286,0.169745958,0.166281755
