Time,Volume1,Volume2,Volume3,Volume4,Volume5
0,0,0,0,0,0
0.2,0,0,0,0,0
0.4,0,0,0,0,0
0.6,0,0,0,0,0.04047619
0.8,0.029761905,0,0,0,0.046428571
1,0.045238095,0,0,0,0.061904762
1.2,0.060714286,0,0.011904762,0,0.066666667
1.4,0.066666667,0.026190476,0.045238095,0.025,0.09047619
1.6,0.091666667,0.044047619,0.05,0.046428571,0.096428571
1.8,0.097619048,0.060714286,0.063095238,0.060714286,0.108333333
2,0.110714286,0.066666667,0.066666667,0.06547619,0.111904762
2.2,0.115476191,0.09047619,0.092857143,0.091666667,0.133333333
2.4,0.140476191,0.098809524,0.103571429,0.094047619,0.145238095
2.6,0.151190476,0.10952381,0.110714286,0.110714286,0.153571429
2.8,0.15952381,0.133333333,0.138095238,0.129761905,0.178571429
3,0.185714286,0.138095238,0.141666667,0.139285714,0.183333333
3.2,0.188095238,0.154761905,0.155952381,0.152380952,0.198809524
3.4,0.203571429,0.158333333,0.160714286,0.158333333,0.225
3.6,0.208333333,0.185714286,0.185714286,0.183333333,0.229761905
3.8,0.23452381,0.191666667,0.195238095,0.190476191,0.240476191
4,0.241666667,0.203571429,0.204761905,0.203571429,0.25
4.2,0.253571429,0.216666667,0.230952381,0.223809524,0.277380952
4.4,0.276190476,0.230952381,0.233333333,0.233333333,0.279761905
4.6,0.280952381,0.247619048,0.25,0.245238095,0.294047619
4.8,0.296428571,0.251190476,0.253571429,0.252380952,0.305952381
5,0.301190476,0.277380952,0.279761905,0.280952381,0.326190476
5.2,0.327380952,0.283333333,0.288095238,0.283333333,0.335714286
5.4,0.335714286,0.296428571,0.3,0.298809524,0.344047619
5.6,0.347619048,0.311904762,0.319047619,0.303571429,0.371428571
5.8,0.373809524,0.325,0.327380952,0.328571429,0.372619048
6,0.376190476,0.338095238,0.341666667,0.338095238,0.389285714
6.2,0.391666667,0.345238095,0.347619048,0.347619048,0.394047619
6.4,0.396428571,0.370238095,0.373809524,0.371428571,0.419047619
6.6,0.422619048,0.376190476,0.380952381,0.376190476,0.429761905
6.8,0.427380952,0.390476191,0.392857143,0.390476191,0.438095238
7,0.441666667,0.395238095,0.415476191,0.396428571,0.465476191
7.2,0.446428571,0.419047619,0.421428571,0.421428571,0.469047619
7.4,0.469047619,0.433333333,0.43452381,0.423809524,0.483333333
7.6,0.480952381,0.438095238,0.440476191,0.439285714,0.486904762
7.8,0.489285714,0.464285714,0.467857143,0.464285714,0.514285714
8,0.515476191,0.466666667,0.471428571,0.469047619,0.523809524
8.2,0.517857143,0.482142857,0.48452381,0.480952381,0.532142857
8.4,0.53452381,0.504761905,0.490476191,0.489285714,0.557142857
8.6,0.538095238,0.510714286,0.514285714,0.515476191,0.561904762
8.8,0.564285714,0.521428571,0.525,0.519047619,0.576190476
9,0.577380952,0.529761905,0.53452381,0.533333333,0.580952381
9.2,0.583333333,0.557142857,0.55952381,0.548809524,0.607142857
9.4,0.60952381,0.55952381,0.561904762,0.563095238,0.608333333
9.6,0.610714286,0.575,0.577380952,0.573809524,0.623809524
9.8,0.627380952,0.580952381,0.582142857,0.582142857,0.628571429
10,0.630952381,0.604761905,0.608333333,0.605952381,0.63452381
10.2,0.633333333,0.611904762,0.619047619,0.610714286,0.638095238
10.4,0.63452381,0.623809524,0.626190476,0.623809524,0.639285714
10.6,0.63452381,0.626190476,0.629761905,0.629761905,0.639285714
10.8,0.63452381,0.627380952,0.630952381,0.632142857,0.640476191
11,0.63452381,0.627380952,0.632142857,0.63452381,0.640476191
11.2,0.63452381,0.627380952,0.632142857,0.63452381,0.640476191
11.4,0.63452381,0.628571429,0.630952381,0.63452381,0.640476191
11.6,0.63452381,0.629761905,0.630952381,0.63452381,0.640476191
11.8,0.63452381,0.635714286,0.632142857,0.63452381,0.640476191
12,0.63452381,0.635714286,0.632142857,0.63452381,0.640476191
12.2,0.63452381,0.635714286,0.632142857,0.63452381,0.640476191
12.4,0.63452381,0.63452381,0.632142857,0.63452381,0.640476191
12.6,0.63452381,0.63452381,0.632142857,0.63452381,0.640476191
12.8,0.640476191,0.63452381,0.632142857,0.63452381,0.640476191
13,0.640476191,0.63452381,0.632142857,0.63452381,0.640476191
13.2,0.640476191,0.63452381,0.632142857,0.63452381,0.640476191
13.4,0.640476191,0.63452381,0.632142857,0.63452381,0.640476191
13.6,0.640476191,0.63452381,0.632142857,0.63452381,0.640476191
13.8,0.640476191,0.63452381,0.632142857,0.63452381,0.640476191
14,0.640476191,0.63452381,0.632142857,0.63452381,0.640476191
14.2,0.640476191,0.63452381,0.632142857,0.63452381,0.640476191
14.4,0.640476191,0.63452381,0.632142857,0.63452381,0.640476191
14.6,0.640476191,0.63452381,0.632142857,0.63452381,0.640476191
14.8,0.640476191,0.63452381,0.632142857,0.63452381,0.640476191
15,0.640476191,0.63452381,0.632142857,0.63452381,0.640476191
15.2,0.640476191,0.63452381,0.632142857,0.63452381,0.640476191
15.4,0.640476191,0.63452381,0.632142857,0.63452381,0.640476191
15.6,0.640476191,0.63452381,0.632142857,0.63452381,0.640476191
15.8,0.640476191,0.63452381,0.632142857,0.63452381,0.640476191
16,0.640476191,0.63452381,0.632142857,0.63452381,0.640476191
16.2,0.640476191,0.63452381,0.632142857,0.635714286,0.640476191
16.4,0.640476191,0.63452381,0.630952381,0.640476191,0.640476191
16.6,0.640476191,0.63452381,0.630952381,0.640476191,0.640476191
16.8,0.640476191,0.63452381,0.630952381,0.640476191,0.640476191
17,0.640476191,0.63452381,0.630952381,0.639285714,0.640476191
17.2,0.640476191,0.63452381,0.630952381,0.639285714,0.640476191
17.4,0.640476191,0.63452381,0.630952381,0.639285714,0.640476191
17.6,0.640476191,0.63452381,0.630952381,0.639285714,0.640476191
17.8,0.640476191,0.63452381,0.630952381,0.639285714,0.640476191
18,0.640476191,0.63452381,0.630952381,0.639285714,0.640476191
18.2,0.640476191,0.63452381,0.630952381,0.639285714,0.640476191
18.4,0.640476191,0.63452381,0.630952381,0.639285714,0.640476191
18.6,0.640476191,0.63452381,0.630952381,0.639285714,0.640476191
18.8,0.640476191,0.63452381,0.630952381,0.639285714,0.640476191
19,0.640476191,0.63452381,0.630952381,0.639285714,0.640476191
19.2,0.640476191,0.63452381,0.630952381,0.639285714,0.640476191
19.4,0.640476191,0.63452381,0.630952381,0.639285714,0.640476191
19.6,0.640476191,0.63452381,0.630952381,0.639285714,0.640476191
19.8,0.640476191,0.63452381,0.630952381,0.639285714,0.640476191
20,0.640476191,0.63452381,0.630952381,0.639285714,0.640476191
20.2,0.640476191,0.63452381,0.630952381,0.639285714,0.639285714
20.4,0.640476191,0.63452381,0.630952381,0.639285714,0.639285714
20.6,0.640476191,0.63452381,0.630952381,0.639285714,0.639285714
20.8,0.640476191,0.63452381,0.630952381,0.639285714,0.639285714
21,0.640476191,0.63452381,0.630952381,0.639285714,0.639285714
21.2,0.640476191,0.63452381,0.630952381,0.639285714,0.639285714
21.4,0.640476191,0.63452381,0.630952381,0.639285714,0.639285714
21.6,0.640476191,0.63452381,0.630952381,0.639285714,0.639285714
21.8,0.640476191,0.63452381,0.630952381,0.639285714,0.639285714
22,0.640476191,0.63452381,0.629761905,0.639285714,0.639285714
22.2,0.640476191,0.63452381,0.629761905,0.639285714,0.639285714
22.4,0.640476191,0.63452381,0.629761905,0.639285714,0.639285714
22.6,0.640476191,0.63452381,0.629761905,0.639285714,0.639285714
22.8,0.640476191,0.63452381,0.629761905,0.639285714,0.639285714
23,0.640476191,0.63452381,0.629761905,0.639285714,0.639285714
23.2,0.640476191,0.63452381,0.629761905,0.639285714,0.639285714
23.4,0.640476191,0.63452381,0.629761905,0.639285714,0.639285714
23.6,0.640476191,0.63452381,0.629761905,0.639285714,0.639285714
23.8,0.640476191,0.63452381,0.629761905,0.639285714,0.639285714
24,0.640476191,0.63452381,0.629761905,0.639285714,0.639285714
24.2,0.640476191,0.63452381,0.629761905,0.639285714,0.639285714
24.4,0.640476191,0.63452381,0.629761905,0.639285714,0.639285714
24.6,0.640476191,0.63452381,0.629761905,0.639285714,0.639285714
24.8,0.640476191,0.63452381,0.629761905,0.639285714,0.639285714
25,0.640476191,0.63452381,0.629761905,0.639285714,0.639285714
25.2,0.640476191,0.63452381,0.629761905,0.639285714,0.639285714
25.4,0.640476191,0.63452381,0.629761905,0.639285714,0.639285714
25.6,0.640476191,0.63452381,0.629761905,0.639285714,0.639285714
25.8,0.640476191,0.63452381,0.629761905,0.639285714,0.639285714
26,0.640476191,0.63452381,0.629761905,0.639285714,0.639285714
26.2,0.640476191,0.63452381,0.629761905,0.639285714,0.639285714
26.4,0.640476191,0.63452381,0.629761905,0.639285714,0.639285714
26.6,0.640476191,0.63452381,0.629761905,0.639285714,0.639285714
26.8,0.640476191,0.63452381,0.629761905,0.639285714,0.639285714
27,0.640476191,0.63452381,0.629761905,0.639285714,0.639285714
27.2,0.640476191,0.63452381,0.629761905,0.638095238,0.639285714
27.4,0.640476191,0.63452381,0.629761905,0.638095238,0.639285714
27.6,0.640476191,0.63452381,0.629761905,0.638095238,0.639285714
27.8,0.640476191,0.63452381,0.629761905,0.638095238,0.639285714
28,0.640476191,0.63452381,0.629761905,0.638095238,0.639285714
28.2,0.640476191,0.63452381,0.629761905,0.638095238,0.639285714
28.4,0.640476191,0.63452381,0.639285714,0.638095238,0.639285714
28.6,0.640476191,0.63452381,0.640476191,0.638095238,0.639285714
28.8,0.640476191,0.63452381,0.640476191,0.640476191,0.639285714
29,0.640476191,0.63452381,0.640476191,0.640476191,0.639285714
29.2,0.640476191,0.63452381,0.640476191,0.640476191,0.639285714
29.4,0.640476191,0.63452381,0.640476191,0.640476191,0.639285714
29.6,0.640476191,0.63452381,0.640476191,0.640476191,0.639285714
29.8,0.640476191,0.63452381,0.640476191,0.640476191,0.639285714
30,0.640476191,0.63452381,0.640476191,0.640476191,0.639285714
30.2,0.640476191,0.63452381,0.640476191,0.640476191,0.639285714
30.4,0.640476191,0.63452381,0.640476191,0.639285714,0.639285714
30.6,0.640476191,0.63452381,0.640476191,0.639285714,0.639285714
30.8,0.640476191,0.63452381,0.640476191,0.639285714,0.639285714
31,0.640476191,0.63452381,0.640476191,0.639285714,0.639285714
31.2,0.640476191,0.63452381,0.640476191,0.639285714,0.639285714
31.4,0.640476191,0.63452381,0.640476191,0.639285714,0.639285714
31.6,0.640476191,0.63452381,0.640476191,0.639285714,0.639285714
31.8,0.640476191,0.63452381,0.640476191,0.639285714,0.639285714
32,0.640476191,0.63452381,0.640476191,0.639285714,0.639285714
32.2,0.640476191,0.63452381,0.640476191,0.639285714,0.639285714
32.4,0.640476191,0.63452381,0.640476191,0.639285714,0.639285714
32.6,0.640476191,0.63452381,0.640476191,0.639285714,0.639285714
32.8,0.640476191,0.63452381,0.640476191,0.639285714,0.639285714
33,0.640476191,0.63452381,0.640476191,0.639285714,0.639285714
33.2,0.640476191,0.63452381,0.640476191,0.639285714,0.639285714
33.4,0.640476191,0.63452381,0.640476191,0.639285714,0.639285714
33.6,0.640476191,0.63452381,0.640476191,0.639285714,0.639285714
33.8,0.640476191,0.63452381,0.640476191,0.639285714,0.639285714
34,0.640476191,0.63452381,0.640476191,0.639285714,0.639285714
34.2,0.640476191,0.63452381,0.640476191,0.639285714,0.639285714
34.4,0.640476191,0.63452381,0.640476191,0.639285714,0.639285714
