Time,Volume1,Volume2,Volume3,Volume4,Volume5
0,0,0,0,0,0
0.2,0,0,0,0,0
0.4,0,0,0,0,0
0.6,0,0,0,0,0
0.8,0,0,0,0,0
1,0,0,0,0,0
1.2,0,0,0,0,0
1.4,0,0,0,0,0
1.6,0,0,0,0,0
1.8,0,0,0,0,0
2,0,0.023094688,0,0.023094688,0
2.2,0.021939954,0.024249423,0.008083141,0.024249423,0
2.4,0.024249423,0.024249423,0.024249423,0.024249423,0.013856813
2.6,0.024249423,0.024249423,0.024249423,0.024249423,0.023094688
2.8,0.024249423,0.024249423,0.024249423,0.024249423,0.024249423
3,0.025404157,0.026558891,0.024249423,0.027713626,0.024249423
3.2,0.026558891,0.047344111,0.024249423,0.04965358,0.024249423
3.4,0.041570439,0.048498845,0.032332564,0.04965358,0.024249423
3.6,0.04965358,0.048498845,0.047344111,0.050808314,0.02886836
3.8,0.04965358,0.04965358,0.04965358,0.050808314,0.048498845
4,0.050808314,0.04965358,0.04965358,0.050808314,0.04965358
4.2,0.050808314,0.050808314,0.04965358,0.053117783,0.04965358
4.4,0.050808314,0.062355658,0.050808314,0.073903002,0.04965358
4.6,0.055427252,0.073903002,0.051963049,0.075057737,0.04965358
4.8,0.073903002,0.075057737,0.072748268,0.076212471,0.054272517
5,0.073903002,0.075057737,0.075057737,0.076212471,0.073903002
5.2,0.075057737,0.075057737,0.075057737,0.076212471,0.073903002
5.4,0.075057737,0.076212471,0.075057737,0.07852194,0.075057737
5.6,0.075057737,0.07852194,0.075057737,0.096997691,0.075057737
5.8,0.07852194,0.099307159,0.076212471,0.100461894,0.075057737
6,0.098152425,0.100461894,0.079676674,0.100461894,0.077367206
6.2,0.099307159,0.100461894,0.098152425,0.100461894,0.098152425
6.4,0.099307159,0.100461894,0.098152425,0.100461894,0.099307159
6.6,0.100461894,0.100461894,0.096997691,0.101616628,0.099307159
6.8,0.100461894,0.103926097,0.098152425,0.115473441,0.100461894
7,0.102771363,0.122401848,0.098152425,0.124711316,0.099307159
7.2,0.122401848,0.124711316,0.101616628,0.124711316,0.101616628
7.4,0.123556582,0.124711316,0.122401848,0.125866051,0.121247113
7.6,0.124711316,0.125866051,0.122401848,0.125866051,0.123556582
7.8,0.124711316,0.125866051,0.123556582,0.125866051,0.123556582
8,0.124711316,0.127020785,0.123556582,0.129330254,0.124711316
8.2,0.127020785,0.136258661,0.123556582,0.147806005,0.124711316
8.4,0.14665127,0.148960739,0.125866051,0.148960739,0.125866051
8.6,0.147806005,0.148960739,0.145496536,0.148960739,0.137413395
8.8,0.148960739,0.150115473,0.14665127,0.150115473,0.147806005
9,0.148960739,0.150115473,0.14665127,0.150115473,0.148960739
9.2,0.148960739,0.150115473,0.147806005,0.152424942,0.148960739
9.4,0.150115473,0.152424942,0.147806005,0.172055427,0.148960739
9.6,0.154734411,0.175519631,0.148960739,0.173210162,0.148960739
9.8,0.172055427,0.176674365,0.168591224,0.174364896,0.154734411
10,0.173210162,0.176674365,0.170900693,0.174364896,0.173210162
10.2,0.173210162,0.176674365,0.170900693,0.174364896,0.174364896
10.4,0.173210162,0.176674365,0.172055427,0.174364896,0.174364896
10.6,0.173210162,0.176674365,0.172055427,0.174364896,0.174364896
10.8,0.173210162,0.176674365,0.172055427,0.174364896,0.174364896
11,0.173210162,0.176674365,0.172055427,0.174364896,0.174364896
11.2,0.173210162,0.176674365,0.172055427,0.174364896,0.174364896
11.4,0.173210162,0.176674365,0.172055427,0.174364896,0.174364896
11.6,0.173210162,0.176674365,0.172055427,0.174364896,0.174364896
11.8,0.173210162,0.176674365,0.172055427,0.174364896,0.174364896
12,0.173210162,0.176674365,0.172055427,0.174364896,0.174364896
12.2,0.173210162,0.176674365,0.172055427,0.174364896,0.174364896
12.4,0.173210162,0.176674365,0.172055427,0.174364896,0.174364896
12.6,0.173210162,0.176674365,0.172055427,0.174364896,0.174364896
12.8,0.173210162,0.176674365,0.172055427,0.174364896,0.174364896
13,0.173210162,0.176674365,0.172055427,0.174364896,0.174364896
13.2,0.173210162,0.176674365,0.172055427,0.174364896,0.174364896
13.4,0.173210162,0.176674365,0.172055427,0.174364896,0.174364896
13.6,0.173210162,0.176674365,0.172055427,0.174364896,0.174364896
13.8,0.173210162,0.176674365,0.172055427,0.174364896,0.174364896
14,0.173210162,0.176674365,0.172055427,0.174364896,0.174364896
14.2,0.173210162,0.176674365,0.172055427,0.174364896,0.174364896
14.4,0.173210162,0.176674365,0.172055427,0.174364896,0.174364896
14.6,0.173210162,0.176674365,0.172055427,0.174364896,0.174364896
14.8,0.173210162,0.176674365,0.172055427,0.174364896,0.174364896
15,0.173210162,0.176674365,0.172055427,0.174364896,0.174364896
15.2,0.173210162,0.176674365,0.172055427,0.174364896,0.174364896
15.4,0.173210162,0.176674365,0.172055427,0.174364896,0.174364896
15.6,0.173210162,0.176674365,0.172055427,0.174364896,0.174364896
15.8,0.173210162,0.176674365,0.172055427,0.174364896,0.174364896
16,0.173210162,0.176674365,0.172055427,0.174364896,0.174364896
16.2,0.173210162,0.176674365,0.172055427,0.173210162,0.174364896
16.4,0.173210162,0.176674365,0.172055427,0.173210162,0.173210162
16.6,0.173210162,0.176674365,0.172055427,0.173210162,0.173210162
16.8,0.173210162,0.176674365,0.172055427,0.173210162,0.173210162
17,0.173210162,0.176674365,0.172055427,0.173210162,0.173210162
17.2,0.173210162,0.175519631,0.172055427,0.173210162,0.173210162
17.4,0.173210162,0.175519631,0.172055427,0.173210162,0.173210162
17.6,0.173210162,0.175519631,0.172055427,0.173210162,0.173210162
17.8,0.173210162,0.175519631,0.172055427,0.173210162,0.173210162
18,0.173210162,0.175519631,0.172055427,0.173210162,0.173210162
18.2,0.173210162,0.175519631,0.172055427,0.173210162,0.173210162
18.4,0.173210162,0.175519631,0.172055427,0.173210162,0.173210162
18.6,0.173210162,0.175519631,0.172055427,0.173210162,0.173210162
18.8,0.173210162,0.175519631,0.172055427,0.173210162,0.173210162
19,0.173210162,0.175519631,0.172055427,0.173210162,0.173210162
19.2,0.173210162,0.175519631,0.172055427,0.173210162,0.173210162
19.4,0.173210162,0.175519631,0.172055427,0.173210162,0.173210162
19.6,0.173210162,0.175519631,0.172055427,0.173210162,0.173210162
19.8,0.173210162,0.175519631,0.172055427,0.173210162,0.173210162
20,0.172055427,0.175519631,0.172055427,0.173210162,0.173210162
20.2,0.172055427,0.175519631,0.172055427,0.173210162,0.173210162
20.4,0.172055427,0.175519631,0.172055427,0.173210162,0.173210162
20.6,0.172055427,0.175519631,0.172055427,0.173210162,0.173210162
20.8,0.172055427,0.175519631,0.172055427,0.173210162,0.173210162
21,0.172055427,0.175519631,0.172055427,0.173210162,0.173210162
21.2,0.172055427,0.175519631,0.172055427,0.173210162,0.173210162
21.4,0.172055427,0.175519631,0.172055427,0.173210162,0.173210162
21.6,0.172055427,0.175519631,0.172055427,0.173210162,0.173210162
21.8,0.172055427,0.175519631,0.172055427,0.173210162,0.173210162
22,0.172055427,0.175519631,0.172055427,0.173210162,0.173210162
22.2,0.172055427,0.175519631,0.172055427,0.173210162,0.173210162
22.4,0.172055427,0.175519631,0.172055427,0.173210162,0.173210162
22.6,0.172055427,0.175519631,0.172055427,0.173210162,0.173210162
22.8,0.172055427,0.175519631,0.172055427,0.173210162,0.173210162
23,0.172055427,0.175519631,0.172055427,0.173210162,0.173210162
23.2,0.172055427,0.175519631,0.172055427,0.173210162,0.173210162
23.4,0.172055427,0.175519631,0.172055427,0.173210162,0.173210162
23.6,0.172055427,0.175519631,0.172055427,0.172055427,0.173210162
23.8,0.172055427,0.175519631,0.172055427,0.172055427,0.173210162
24,0.172055427,0.175519631,0.172055427,0.172055427,0.173210162
24.2,0.172055427,0.175519631,0.172055427,0.172055427,0.173210162
24.4,0.172055427,0.175519631,0.172055427,0.172055427,0.173210162
24.6,0.172055427,0.175519631,0.172055427,0.172055427,0.173210162
24.8,0.172055427,0.175519631,0.172055427,0.172055427,0.173210162
25,0.172055427,0.175519631,0.172055427,0.172055427,0.173210162
25.2,0.172055427,0.175519631,0.172055427,0.172055427,0.173210162
25.4,0.172055427,0.175519631,0.172055427,0.172055427,0.173210162
25.6,0.172055427,0.175519631,0.172055427,0.172055427,0.173210162
25.8,0.172055427,0.175519631,0.172055427,0.172055427,0.173210162
26,0.172055427,0.175519631,0.172055427,0.172055427,0.173210162
26.2,0.172055427,0.175519631,0.172055427,0.172055427,0.173210162
26.4,0.172055427,0.175519631,0.172055427,0.172055427,0.173210162
26.6,0.172055427,0.175519631,0.172055427,0.172055427,0.173210162
26.8,0.172055427,0.175519631,0.172055427,0.172055427,0.173210162
27,0.172055427,0.175519631,0.172055427,0.172055427,0.173210162
27.2,0.172055427,0.175519631,0.172055427,0.172055427,0.173210162
27.4,0.172055427,0.175519631,0.172055427,0.172055427,0.173210162
27.6,0.172055427,0.175519631,0.172055427,0.172055427,0.173210162
27.8,0.172055427,0.175519631,0.172055427,0.172055427,0.173210162
28,0.172055427,0.175519631,0.172055427,0.172055427,0.173210162
28.2,0.172055427,0.175519631,0.172055427,0.172055427,0.173210162
28.4,0.172055427,0.175519631,0.172055427,0.172055427,0.173210162
28.6,0.172055427,0.175519631,0.172055427,0.172055427,0.173210162
28.8,0.172055427,0.175519631,0.172055427,0.172055427,0.173210162
29,0.172055427,0.175519631,0.172055427,0.176674365,0.173210162
29.2,0.172055427,0.175519631,0.172055427,0.176674365,0.173210162
29.4,0.172055427,0.175519631,0.172055427,0.176674365,0.173210162
29.6,0.172055427,0.175519631,0.172055427,0.176674365,0.173210162
29.8,0.172055427,0.175519631,0.172055427,0.176674365,0.173210162
30,0.172055427,0.175519631,0.172055427,0.176674365,0.173210162
30.2,0.172055427,0.175519631,0.172055427,0.176674365,0.173210162
30.4,0.172055427,0.175519631,0.172055427,0.176674365,0.173210162
30.6,0.172055427,0.175519631,0.172055427,0.176674365,0.173210162
30.8,0.172055427,0.175519631,0.172055427,0.176674365,0.173210162
31,0.172055427,0.175519631,0.172055427,0.176674365,0.173210162
31.2,0.172055427,0.175519631,0.172055427,0.176674365,0.173210162
31.4,0.172055427,0.175519631,0.172055427,0.176674365,0.173210162
31.6,0.172055427,0.175519631,0.172055427,0.176674365,0.173210162
31.8,0.172055427,0.175519631,0.172055427,0.176674365,0.173210162
32,0.172055427,0.175519631,0.172055427,0.176674365,0.173210162
32.2,0.172055427,0.175519631,0.172055427,0.176674365,0.173210162
32.4,0.172055427,0.175519631,0.172055427,0.176674365,0.173210162
32.6,0.172055427,0.175519631,0.172055427,0.176674365,0.173210162
32.8,0.172055427,0.175519631,0.172055427,0.176674365,0.173210162
33,0.172055427,0.175519631,0.172055427,0.176674365,0.173210162
33.2,0.172055427,0.175519631,0.172055427,0.176674365,0.173210162
33.4,0.172055427,0.175519631,0.172055427,0.176674365,0.173210162
33.6,0.172055427,0.175519631,0.172055427,0.176674365,0.173210162
33.8,0.172055427,0.175519631,0.172055427,0.176674365,0.173210162
34,0.172055427,0.175519631,0.172055427,0.176674365,0.173210162
34.2,0.172055427,0.175519631,0.172055427,0.176674365,0.173210162
34.4,0.172055427,0.175519631,0.172055427,0.176674365,0.173210162
34.6,0.172055427,0.175519631,0.172055427,0.176674365,0.173210162
34.8,0.172055427,0.175519631,0.172055427,0.176674365,0.173210162
35,0.172055427,0.175519631,0.172055427,0.176674365,0.173210162
