Time,Volume1,Volume2,Volume3,Volume4,Volume5
0,-0.004651163,-0.002325581,-0.002325581,-0.002325581,-0.002325581
0.2,-0.004651163,-0.002325581,-0.002325581,-0.002325581,-0.002325581
0.4,-0.004651163,-0.002325581,-0.002325581,-0.002325581,-0.002325581
0.6,-0.004651163,-0.002325581,-0.002325581,-0.002325581,-0.002325581
0.8,-0.004651163,-0.002325581,0,-0.002325581,-0.002325581
1,-0.004651163,-0.002325581,0,-0.002325581,-0.002325581
1.2,-0.004651163,-0.002325581,0,-0.002325581,-0.002325581
1.4,-0.004651163,-0.002325581,0,-0.002325581,-0.002325581
1.6,-0.004651163,-0.002325581,0,-0.002325581,-0.002325581
1.8,-0.004651163,-0.002325581,0,-0.002325581,-0.002325581
2,-0.004651163,-0.002325581,0,-0.002325581,-0.002325581
2.2,-0.004651163,-0.002325581,0,-0.002325581,-0.002325581
2.4,-0.004651163,-0.002325581,0,-0.002325581,0.018604651
2.6,-0.004651163,0.011627907,0.01744186,0.015116279,0.019767442
2.8,0.01627907,0.018604651,0.019767442,0.01744186,0.019767442
3,0.01744186,0.018604651,0.019767442,0.018604651,0.019767442
3.2,0.01744186,0.019767442,0.019767442,0.018604651,0.022093023
3.4,0.01744186,0.019767442,0.020930233,0.019767442,0.038372093
3.6,0.018604651,0.023255814,0.027906977,0.023255814,0.040697674
3.8,0.022093023,0.039534884,0.041860465,0.039534884,0.040697674
4,0.039534884,0.040697674,0.041860465,0.040697674,0.041860465
4.2,0.039534884,0.040697674,0.041860465,0.040697674,0.041860465
4.4,0.040697674,0.040697674,0.043023256,0.040697674,0.046511628
4.6,0.040697674,0.043023256,0.045348837,0.044186047,0.062790698
4.8,0.043023256,0.058139535,0.062790698,0.056976744,0.063953488
5,0.059302326,0.061627907,0.063953488,0.062790698,0.063953488
5.2,0.061627907,0.062790698,0.063953488,0.062790698,0.063953488
5.4,0.061627907,0.062790698,0.063953488,0.062790698,0.06627907
5.6,0.062790698,0.062790698,0.065116279,0.063953488,0.070930233
5.8,0.062790698,0.06627907,0.069767442,0.06744186,0.084883721
6,0.06627907,0.08372093,0.084883721,0.08372093,0.086046512
6.2,0.08255814,0.084883721,0.086046512,0.084883721,0.086046512
6.4,0.08372093,0.084883721,0.086046512,0.086046512,0.087209302
6.6,0.084883721,0.084883721,0.087209302,0.086046512,0.089534884
6.8,0.084883721,0.086046512,0.089534884,0.087209302,0.105813954
7,0.086046512,0.090697674,0.106976744,0.096511628,0.106976744
7.2,0.095348837,0.106976744,0.108139535,0.105813954,0.106976744
7.4,0.105813954,0.106976744,0.109302326,0.106976744,0.108139535
7.6,0.106976744,0.106976744,0.109302326,0.106976744,0.108139535
7.8,0.106976744,0.106976744,0.109302326,0.106976744,0.111627907
8,0.106976744,0.109302326,0.112790698,0.109302326,0.127906977
8.2,0.108139535,0.120930233,0.129069767,0.125581395,0.129069767
8.4,0.124418605,0.127906977,0.130232558,0.127906977,0.129069767
8.6,0.127906977,0.127906977,0.130232558,0.127906977,0.129069767
8.8,0.129069767,0.129069767,0.131395349,0.127906977,0.130232558
9,0.129069767,0.129069767,0.131395349,0.129069767,0.146511628
9.2,0.129069767,0.13255814,0.136046512,0.13255814,0.15
9.4,0.13255814,0.148837209,0.151162791,0.148837209,0.151162791
9.6,0.148837209,0.15,0.152325581,0.148837209,0.151162791
9.8,0.151162791,0.15,0.152325581,0.15,0.151162791
10,0.151162791,0.151162791,0.152325581,0.15,0.154651163
10.2,0.151162791,0.151162791,0.154651163,0.151162791,0.170930233
10.4,0.151162791,0.154651163,0.169767442,0.154651163,0.173255814
10.6,0.154651163,0.170930233,0.173255814,0.170930233,0.173255814
10.8,0.172093023,0.172093023,0.174418605,0.170930233,0.173255814
11,0.173255814,0.172093023,0.174418605,0.172093023,0.173255814
11.2,0.173255814,0.172093023,0.174418605,0.172093023,0.173255814
11.4,0.173255814,0.173255814,0.175581395,0.172093023,0.173255814
11.6,0.174418605,0.173255814,0.175581395,0.172093023,0.173255814
11.8,0.174418605,0.176744186,0.175581395,0.172093023,0.173255814
12,0.174418605,0.189534884,0.175581395,0.172093023,0.173255814
12.2,0.174418605,0.190697674,0.175581395,0.172093023,0.173255814
12.4,0.174418605,0.190697674,0.175581395,0.172093023,0.173255814
12.6,0.174418605,0.190697674,0.175581395,0.172093023,0.173255814
12.8,0.174418605,0.190697674,0.175581395,0.172093023,0.173255814
13,0.174418605,0.190697674,0.175581395,0.172093023,0.173255814
13.2,0.174418605,0.190697674,0.175581395,0.172093023,0.173255814
13.4,0.174418605,0.190697674,0.175581395,0.172093023,0.173255814
13.6,0.174418605,0.190697674,0.175581395,0.172093023,0.173255814
13.8,0.174418605,0.190697674,0.175581395,0.172093023,0.173255814
14,0.174418605,0.190697674,0.175581395,0.172093023,0.173255814
14.2,0.174418605,0.190697674,0.175581395,0.172093023,0.173255814
14.4,0.174418605,0.190697674,0.175581395,0.172093023,0.173255814
14.6,0.174418605,0.190697674,0.175581395,0.172093023,0.173255814
14.8,0.174418605,0.190697674,0.175581395,0.172093023,0.173255814
15,0.174418605,0.190697674,0.175581395,0.172093023,0.173255814
15.2,0.174418605,0.190697674,0.175581395,0.172093023,0.173255814
15.4,0.174418605,0.189534884,0.175581395,0.172093023,0.173255814
15.6,0.174418605,0.189534884,0.175581395,0.172093023,0.173255814
15.8,0.174418605,0.189534884,0.175581395,0.172093023,0.173255814
16,0.174418605,0.189534884,0.175581395,0.172093023,0.173255814
16.2,0.174418605,0.189534884,0.175581395,0.172093023,0.173255814
16.4,0.174418605,0.189534884,0.175581395,0.172093023,0.173255814
16.6,0.174418605,0.189534884,0.175581395,0.172093023,0.173255814
16.8,0.174418605,0.189534884,0.175581395,0.172093023,0.173255814
17,0.174418605,0.189534884,0.175581395,0.172093023,0.173255814
17.2,0.174418605,0.189534884,0.175581395,0.172093023,0.173255814
17.4,0.173255814,0.189534884,0.175581395,0.172093023,0.173255814
17.6,0.173255814,0.189534884,0.175581395,0.172093023,0.173255814
17.8,0.173255814,0.189534884,0.175581395,0.172093023,0.18255814
18,0.173255814,0.189534884,0.175581395,0.172093023,0.189534884
18.2,0.173255814,0.189534884,0.175581395,0.172093023,0.189534884
18.4,0.173255814,0.189534884,0.175581395,0.172093023,0.189534884
18.6,0.173255814,0.189534884,0.175581395,0.172093023,0.190697674
18.8,0.173255814,0.189534884,0.175581395,0.172093023,0.190697674
19,0.173255814,0.189534884,0.175581395,0.172093023,0.190697674
19.2,0.173255814,0.189534884,0.175581395,0.172093023,0.190697674
19.4,0.173255814,0.189534884,0.175581395,0.172093023,0.190697674
19.6,0.173255814,0.189534884,0.175581395,0.172093023,0.190697674
19.8,0.173255814,0.189534884,0.175581395,0.172093023,0.190697674
20,0.173255814,0.189534884,0.175581395,0.172093023,0.190697674
20.2,0.173255814,0.189534884,0.175581395,0.172093023,0.190697674
20.4,0.173255814,0.189534884,0.175581395,0.172093023,0.190697674
20.6,0.173255814,0.189534884,0.175581395,0.172093023,0.190697674
20.8,0.173255814,0.189534884,0.175581395,0.172093023,0.190697674
21,0.173255814,0.189534884,0.175581395,0.172093023,0.190697674
21.2,0.173255814,0.189534884,0.18372093,0.172093023,0.190697674
21.4,0.173255814,0.189534884,0.191860465,0.172093023,0.190697674
21.6,0.173255814,0.189534884,0.193023256,0.172093023,0.190697674
21.8,0.173255814,0.189534884,0.193023256,0.172093023,0.190697674
22,0.173255814,0.189534884,0.191860465,0.172093023,0.190697674
22.2,0.173255814,0.189534884,0.191860465,0.172093023,0.190697674
22.4,0.173255814,0.189534884,0.190697674,0.172093023,0.190697674
22.6,0.173255814,0.189534884,0.189534884,0.172093023,0.190697674
22.8,0.173255814,0.189534884,0.189534884,0.172093023,0.190697674
23,0.173255814,0.189534884,0.189534884,0.172093023,0.190697674
23.2,0.173255814,0.189534884,0.189534884,0.172093023,0.190697674
23.4,0.173255814,0.189534884,0.189534884,0.172093023,0.190697674
23.6,0.173255814,0.189534884,0.189534884,0.172093023,0.190697674
23.8,0.173255814,0.189534884,0.189534884,0.172093023,0.190697674
24,0.173255814,0.189534884,0.189534884,0.172093023,0.190697674
24.2,0.173255814,0.189534884,0.189534884,0.172093023,0.190697674
24.4,0.173255814,0.189534884,0.190697674,0.172093023,0.190697674
24.6,0.173255814,0.189534884,0.193023256,0.172093023,0.190697674
24.8,0.173255814,0.189534884,0.193023256,0.172093023,0.190697674
25,0.173255814,0.189534884,0.193023256,0.172093023,0.190697674
25.2,0.173255814,0.189534884,0.193023256,0.172093023,0.190697674
25.4,0.173255814,0.189534884,0.194186047,0.172093023,0.190697674
25.6,0.173255814,0.189534884,0.194186047,0.172093023,0.190697674
25.8,0.173255814,0.189534884,0.194186047,0.172093023,0.190697674
26,0.173255814,0.189534884,0.194186047,0.172093023,0.190697674
26.2,0.173255814,0.189534884,0.194186047,0.172093023,0.190697674
26.4,0.173255814,0.189534884,0.194186047,0.172093023,0.190697674
26.6,0.173255814,0.189534884,0.194186047,0.172093023,0.190697674
26.8,0.173255814,0.189534884,0.194186047,0.172093023,0.190697674
27,0.173255814,0.189534884,0.194186047,0.172093023,0.190697674
27.2,0.172093023,0.189534884,0.194186047,0.172093023,0.190697674
27.4,0.172093023,0.189534884,0.194186047,0.189534884,0.190697674
27.6,0.172093023,0.189534884,0.194186047,0.189534884,0.190697674
27.8,0.172093023,0.189534884,0.194186047,0.190697674,0.190697674
28,0.172093023,0.189534884,0.194186047,0.190697674,0.190697674
28.2,0.172093023,0.189534884,0.194186047,0.190697674,0.190697674
28.4,0.172093023,0.189534884,0.194186047,0.190697674,0.190697674
28.6,0.172093023,0.189534884,0.194186047,0.190697674,0.190697674
28.8,0.172093023,0.189534884,0.193023256,0.190697674,0.190697674
29,0.172093023,0.189534884,0.193023256,0.190697674,0.190697674
29.2,0.172093023,0.189534884,0.193023256,0.190697674,0.190697674
29.4,0.172093023,0.189534884,0.193023256,0.190697674,0.190697674
29.6,0.172093023,0.189534884,0.193023256,0.190697674,0.190697674
29.8,0.172093023,0.189534884,0.193023256,0.190697674,0.190697674
30,0.172093023,0.189534884,0.193023256,0.190697674,0.190697674
30.2,0.172093023,0.189534884,0.193023256,0.190697674,0.190697674
30.4,0.172093023,0.189534884,0.193023256,0.190697674,0.190697674
30.6,0.172093023,0.189534884,0.193023256,0.190697674,0.190697674
30.8,0.172093023,0.189534884,0.193023256,0.190697674,0.190697674
31,0.172093023,0.189534884,0.193023256,0.190697674,0.190697674
31.2,0.172093023,0.189534884,0.193023256,0.190697674,0.190697674
31.4,0.172093023,0.189534884,0.193023256,0.190697674,0.190697674
31.6,0.172093023,0.189534884,0.193023256,0.190697674,0.190697674
31.8,0.172093023,0.189534884,0.193023256,0.190697674,0.190697674
32,0.172093023,0.189534884,0.193023256,0.190697674,0.190697674
32.2,0.172093023,0.189534884,0.193023256,0.190697674,0.190697674
32.4,0.172093023,0.189534884,0.193023256,0.190697674,0.190697674
