Time,Volume1,Volume2,Volume3,Volume4,Volume5
0,0,0,0.002298851,0,0
0.2,0,0,0.002298851,0,0
0.4,0,0,0.002298851,0,0
0.6,0,0,0.002298851,0,0
0.8,0,0,0.002298851,0,0
1,0,0,0.002298851,0,0
1.2,0,0,-0.001149425,0,0
1.4,0,0,-0.001149425,0,0
1.6,0,0,-0.001149425,0,0
1.8,0,0,0,0.001149425,0
2,0,-0.001149425,0,0.001149425,0
2.2,0,-0.001149425,0,0.002298851,0
2.4,0,-0.001149425,0,0.002298851,0
2.6,0,-0.001149425,0,0.002298851,-0.001149425
2.8,0,-0.001149425,0,0.002298851,-0.001149425
3,0,-0.001149425,0,0.002298851,-0.001149425
3.2,0,-0.001149425,0,0.002298851,-0.001149425
3.4,0,-0.001149425,0,0.002298851,-0.001149425
3.6,0,-0.001149425,0,0.002298851,-0.001149425
3.8,0,-0.001149425,0,0.002298851,-0.001149425
4,0,-0.001149425,0,0.002298851,-0.001149425
4.2,0,-0.001149425,0,0.002298851,-0.001149425
4.4,0,-0.001149425,0,0.002298851,-0.001149425
4.6,0,-0.001149425,0,0.008045977,-0.001149425
4.8,0.025287356,0.025287356,0,0.028735632,-0.001149425
5,0.026436782,0.025287356,0,0.029885057,-0.001149425
5.2,0.026436782,0.025287356,0,0.029885057,0.025287356
5.4,0.026436782,0.025287356,0.026436782,0.029885057,0.026436782
5.6,0.026436782,0.025287356,0.026436782,0.029885057,0.026436782
5.8,0.026436782,0.025287356,0.026436782,0.029885057,0.026436782
6,0.026436782,0.025287356,0.026436782,0.029885057,0.026436782
6.2,0.026436782,0.025287356,0.026436782,0.029885057,0.026436782
6.4,0.026436782,0.025287356,0.026436782,0.029885057,0.026436782
6.6,0.026436782,0.025287356,0.027586207,0.029885057,0.026436782
6.8,0.026436782,0.025287356,0.027586207,0.029885057,0.026436782
7,0.026436782,0.025287356,0.027586207,0.029885057,0.025287356
7.2,0.026436782,0.026436782,0.027586207,0.029885057,0.025287356
7.4,0.027586207,0.027586207,0.027586207,0.052873563,0.025287356
7.6,0.052873563,0.051724138,0.027586207,0.055172414,0.025287356
7.8,0.052873563,0.051724138,0.027586207,0.055172414,0.026436782
8,0.052873563,0.050574713,0.027586207,0.054022989,0.049425287
8.2,0.052873563,0.051724138,0.051724138,0.055172414,0.050574713
8.4,0.052873563,0.051724138,0.052873563,0.055172414,0.050574713
8.6,0.052873563,0.050574713,0.052873563,0.055172414,0.051724138
8.8,0.052873563,0.050574713,0.052873563,0.055172414,0.051724138
9,0.052873563,0.050574713,0.052873563,0.055172414,0.051724138
9.2,0.052873563,0.050574713,0.052873563,0.055172414,0.051724138
9.4,0.052873563,0.050574713,0.052873563,0.055172414,0.051724138
9.6,0.052873563,0.050574713,0.052873563,0.055172414,0.051724138
9.8,0.052873563,0.050574713,0.052873563,0.055172414,0.051724138
10,0.052873563,0.050574713,0.052873563,0.055172414,0.051724138
10.2,0.052873563,0.051724138,0.052873563,0.056321839,0.051724138
10.4,0.073563218,0.072413793,0.052873563,0.077011494,0.051724138
10.6,0.074712644,0.073563218,0.052873563,0.07816092,0.071264368
10.8,0.075862069,0.073563218,0.052873563,0.07816092,0.074712644
11,0.075862069,0.073563218,0.074712644,0.07816092,0.075862069
11.2,0.075862069,0.074712644,0.075862069,0.07816092,0.075862069
11.4,0.075862069,0.074712644,0.075862069,0.07816092,0.075862069
11.6,0.075862069,0.074712644,0.075862069,0.07816092,0.075862069
11.8,0.075862069,0.074712644,0.077011494,0.07816092,0.074712644
12,0.075862069,0.074712644,0.077011494,0.07816092,0.074712644
12.2,0.075862069,0.074712644,0.077011494,0.07816092,0.074712644
12.4,0.075862069,0.074712644,0.077011494,0.07816092,0.074712644
12.6,0.075862069,0.074712644,0.077011494,0.07816092,0.074712644
12.8,0.075862069,0.074712644,0.077011494,0.07816092,0.074712644
13,0.075862069,0.074712644,0.077011494,0.07816092,0.074712644
13.2,0.075862069,0.074712644,0.077011494,0.07816092,0.074712644
13.4,0.075862069,0.074712644,0.077011494,0.07816092,0.074712644
13.6,0.075862069,0.074712644,0.077011494,0.077011494,0.074712644
13.8,0.075862069,0.074712644,0.077011494,0.077011494,0.074712644
14,0.075862069,0.074712644,0.077011494,0.077011494,0.074712644
14.2,0.075862069,0.074712644,0.077011494,0.077011494,0.074712644
14.4,0.075862069,0.074712644,0.077011494,0.077011494,0.074712644
14.6,0.075862069,0.074712644,0.075862069,0.077011494,0.074712644
14.8,0.075862069,0.074712644,0.074712644,0.077011494,0.074712644
15,0.075862069,0.073563218,0.074712644,0.077011494,0.074712644
15.2,0.075862069,0.073563218,0.074712644,0.077011494,0.074712644
15.4,0.075862069,0.073563218,0.074712644,0.077011494,0.074712644
15.6,0.075862069,0.073563218,0.074712644,0.077011494,0.071264368
15.8,0.075862069,0.073563218,0.074712644,0.077011494,0.071264368
16,0.075862069,0.073563218,0.074712644,0.077011494,0.071264368
16.2,0.075862069,0.073563218,0.074712644,0.077011494,0.071264368
16.4,0.075862069,0.073563218,0.074712644,0.077011494,0.072413793
16.6,0.075862069,0.073563218,0.074712644,0.077011494,0.072413793
